date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2002-08-19 00:00:00,Jordan,Sudan,0,0,Friendly,Amman,Jordan,False
2002-08-20 00:00:00,Algeria,DR Congo,1,1,Friendly,Blida,Algeria,False
2002-08-20 00:00:00,Egypt,Uganda,2,0,Friendly,Alexandria,Egypt,False
2002-08-21 00:00:00,Azerbaijan,Uzbekistan,2,0,Friendly,Baku,Azerbaijan,False
2002-08-21 00:00:00,Bosnia and Herzegovina,Serbia,0,2,Friendly,Sarajevo,Bosnia and Herzegovina,False
2002-08-21 00:00:00,Brazil,Paraguay,0,1,Friendly,Fortaleza,Brazil,False
2002-08-21 00:00:00,Bulgaria,Germany,2,2,Friendly,Sofia,Bulgaria,False
2002-08-21 00:00:00,Croatia,Wales,1,1,Friendly,Varaždin,Croatia,False
2002-08-21 00:00:00,Czech Republic,Slovakia,4,1,Friendly,Olomouc,Czech Republic,False
2002-08-21 00:00:00,Estonia,Moldova,1,0,Friendly,Tallinn,Estonia,False
2002-08-21 00:00:00,Faroe Islands,Liechtenstein,3,1,Friendly,Tórshavn,Faroe Islands,False
2002-08-21 00:00:00,Finland,Republic of Ireland,0,3,Friendly,Helsinki,Finland,False
2002-08-21 00:00:00,Hungary,Spain,1,1,Friendly,Budapest,Hungary,False
2002-08-21 00:00:00,Iceland,Andorra,3,0,Friendly,Reykjavík,Iceland,False
2002-08-21 00:00:00,Italy,Slovenia,0,1,Friendly,Trieste,Italy,False
2002-08-21 00:00:00,Latvia,Belarus,2,4,Friendly,Riga,Latvia,False
2002-08-21 00:00:00,Lithuania,Israel,2,4,Friendly,Kaunas,Lithuania,False
2002-08-21 00:00:00,Luxembourg,Morocco,0,2,Friendly,Luxembourg,Luxembourg,False
2002-08-21 00:00:00,North Macedonia,Malta,5,0,Friendly,Skopje,North Macedonia,False
2002-08-21 00:00:00,Mauritius,Réunion,1,1,Friendly,Curepipe,Mauritius,False
2002-08-21 00:00:00,Northern Ireland,Cyprus,0,0,Friendly,Belfast,Northern Ireland,False
2002-08-21 00:00:00,Norway,Netherlands,0,1,Friendly,Oslo,Norway,False
2002-08-21 00:00:00,Poland,Belgium,1,1,Friendly,Szczecin,Poland,False
2002-08-21 00:00:00,Romania,Greece,0,1,Friendly,Constanţa,Romania,False
2002-08-21 00:00:00,Russia,Sweden,1,1,Friendly,Moscow,Russia,False
2002-08-21 00:00:00,Scotland,Denmark,0,1,Friendly,Glasgow,Scotland,False
2002-08-21 00:00:00,Switzerland,Austria,3,2,Friendly,Basel,Switzerland,False
2002-08-21 00:00:00,Tunisia,France,1,1,Friendly,Radès,Tunisia,False
2002-08-21 00:00:00,Turkey,Georgia,3,0,Friendly,Trabzon,Turkey,False
2002-08-21 00:00:00,Ukraine,Iran,0,1,Friendly,Kyiv,Ukraine,False
2002-08-21 00:00:00,Venezuela,Bolivia,2,0,Friendly,Caracas,Venezuela,False
2002-08-23 00:00:00,Egypt,Sudan,3,0,Friendly,Cairo,Egypt,False
2002-08-24 00:00:00,Rwanda,Kenya,0,0,Friendly,Kigali,Rwanda,False
2002-08-24 00:00:00,South Africa,Eswatini,4,1,COSAFA Cup,Polokwane,South Africa,False
2002-08-25 00:00:00,Angola,Gabon,1,0,Friendly,Luanda,Angola,False
2002-08-25 00:00:00,Gambia,Sierra Leone,1,0,Friendly,Banjul,Gambia,False
2002-08-26 00:00:00,Botswana,Lesotho,0,1,Friendly,Gaborone,Botswana,False
2002-08-26 00:00:00,Congo,DR Congo,1,3,Friendly,Brazzaville,Congo,False
2002-08-27 00:00:00,Egypt,Libya,0,1,Friendly,Alexandria,Egypt,False
2002-08-29 00:00:00,India,Jamaica,0,3,Friendly,Watford,England,True
2002-08-30 00:00:00,Jordan,Iran,1,0,WAFF Championship,Damascus,Syria,True
2002-08-30 00:00:00,Syria,Palestine,2,1,WAFF Championship,Damascus,Syria,False
2002-08-30 00:00:00,Zimbabwe,Lesotho,2,0,Friendly,Harare,Zimbabwe,False
2002-08-31 00:00:00,Uganda,Zambia,2,2,Friendly,Kampala,Uganda,False
2002-09-01 00:00:00,Congo,Gabon,0,0,Friendly,Brazzaville,Congo,False
2002-09-01 00:00:00,Gambia,Guinea,1,0,Friendly,Banjul,Gambia,False
2002-09-01 00:00:00,India,Jamaica,0,0,Friendly,Wolverhampton,England,True
2002-09-01 00:00:00,Lebanon,Jordan,0,1,WAFF Championship,Damascus,Syria,True
2002-09-01 00:00:00,Palestine,Iraq,0,2,WAFF Championship,Damascus,Syria,True
2002-09-02 00:00:00,Libya,Togo,4,0,Friendly,Misrata,Libya,False
2002-09-02 00:00:00,Tanzania,Zanzibar,1,1,Friendly,Dar es Salaam,Tanzania,False
2002-09-03 00:00:00,Iran,Lebanon,2,0,WAFF Championship,Damascus,Syria,True
2002-09-03 00:00:00,Syria,Iraq,0,1,WAFF Championship,Damascus,Syria,False
2002-09-05 00:00:00,Iraq,Iran,0,0,WAFF Championship,Damascus,Syria,True
2002-09-05 00:00:00,Luxembourg,Israel,0,5,Friendly,Luxembourg,Luxembourg,False
2002-09-05 00:00:00,Syria,Jordan,1,2,WAFF Championship,Damascus,Syria,False
2002-09-06 00:00:00,Czech Republic,Serbia,5,0,Friendly,Prague,Czech Republic,False
2002-09-06 00:00:00,Mauritania,Cape Verde,0,2,African Cup of Nations qualification,Nouakchott,Mauritania,False
2002-09-07 00:00:00,Armenia,Ukraine,2,2,UEFA Euro qualification,Yerevan,Armenia,False
2002-09-07 00:00:00,Austria,Moldova,2,0,UEFA Euro qualification,Vienna,Austria,False
2002-09-07 00:00:00,Azerbaijan,Italy,0,2,UEFA Euro qualification,Baku,Azerbaijan,False
2002-09-07 00:00:00,Belgium,Bulgaria,0,2,UEFA Euro qualification,Brussels,Belgium,False
2002-09-07 00:00:00,Bosnia and Herzegovina,Romania,0,3,UEFA Euro qualification,Sarajevo,Bosnia and Herzegovina,False
2002-09-07 00:00:00,Botswana,Eswatini,0,0,African Cup of Nations qualification,Gaborone,Botswana,False
2002-09-07 00:00:00,Croatia,Estonia,0,0,UEFA Euro qualification,Osijek,Croatia,False
2002-09-07 00:00:00,Cyprus,France,1,2,UEFA Euro qualification,Nicosia,Cyprus,False
2002-09-07 00:00:00,England,Portugal,1,1,Friendly,Birmingham,England,False
2002-09-07 00:00:00,Faroe Islands,Scotland,2,2,UEFA Euro qualification,Toftir,Faroe Islands,False
2002-09-07 00:00:00,Finland,Wales,0,2,UEFA Euro qualification,Helsinki,Finland,False
2002-09-07 00:00:00,Gabon,Morocco,0,1,African Cup of Nations qualification,Libreville,Gabon,False
2002-09-07 00:00:00,Greece,Spain,0,2,UEFA Euro qualification,Athens,Greece,False
2002-09-07 00:00:00,Iceland,Hungary,0,2,Friendly,Reykjavík,Iceland,False
2002-09-07 00:00:00,Jordan,Iraq,2,3,WAFF Championship,Damascus,Syria,True
2002-09-07 00:00:00,Kenya,Togo,3,0,African Cup of Nations qualification,Nairobi,Kenya,False
2002-09-07 00:00:00,South Korea,North Korea,0,0,Friendly,Seoul,South Korea,False
2002-09-07 00:00:00,Latvia,Sweden,0,0,UEFA Euro qualification,Riga,Latvia,False
2002-09-07 00:00:00,Lithuania,Germany,0,2,UEFA Euro qualification,Kaunas,Lithuania,False
2002-09-07 00:00:00,Namibia,Algeria,0,1,African Cup of Nations qualification,Windhoek,Namibia,False
2002-09-07 00:00:00,Netherlands,Belarus,3,0,UEFA Euro qualification,Eindhoven,Netherlands,False
2002-09-07 00:00:00,Niger,Ethiopia,3,1,African Cup of Nations qualification,Niamey,Niger,False
2002-09-07 00:00:00,Norway,Denmark,2,2,UEFA Euro qualification,Oslo,Norway,False
2002-09-07 00:00:00,Russia,Republic of Ireland,4,2,UEFA Euro qualification,Moscow,Russia,False
2002-09-07 00:00:00,San Marino,Poland,0,2,UEFA Euro qualification,Serravalle,San Marino,False
2002-09-07 00:00:00,Slovenia,Malta,3,0,UEFA Euro qualification,Ljubljana,Slovenia,False
2002-09-07 00:00:00,Syria,Iran,2,2,WAFF Championship,Damascus,Syria,False
2002-09-07 00:00:00,Turkey,Slovakia,3,0,UEFA Euro qualification,Istanbul,Turkey,False
2002-09-07 00:00:00,Uganda,Ghana,1,0,African Cup of Nations qualification,Kampala,Uganda,False
2002-09-08 00:00:00,Angola,Nigeria,0,0,African Cup of Nations qualification,Luanda,Angola,False
2002-09-08 00:00:00,Benin,Tanzania,4,0,African Cup of Nations qualification,Cotonou,Benin,False
2002-09-08 00:00:00,Congo,Burkina Faso,0,0,African Cup of Nations qualification,Brazzaville,Congo,False
2002-09-08 00:00:00,Equatorial Guinea,Sierra Leone,1,3,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
2002-09-08 00:00:00,Guinea,Liberia,3,0,African Cup of Nations qualification,Conakry,Guinea,False
2002-09-08 00:00:00,Ivory Coast,South Africa,0,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False
2002-09-08 00:00:00,Lesotho,Senegal,0,1,African Cup of Nations qualification,Maseru,Lesotho,False
2002-09-08 00:00:00,Libya,DR Congo,3,2,African Cup of Nations qualification,Misrata,Libya,False
2002-09-08 00:00:00,Liechtenstein,North Macedonia,1,1,UEFA Euro qualification,Vaduz,Liechtenstein,False
2002-09-08 00:00:00,Seychelles,Eritrea,1,0,African Cup of Nations qualification,Victoria,Seychelles,False
2002-09-08 00:00:00,Sudan,Zambia,0,1,African Cup of Nations qualification,Omdurman,Sudan,False
2002-09-08 00:00:00,Switzerland,Georgia,4,1,UEFA Euro qualification,Basel,Switzerland,False
2002-09-08 00:00:00,Zimbabwe,Mali,1,0,African Cup of Nations qualification,Harare,Zimbabwe,False
2002-09-09 00:00:00,Central African Republic,Mozambique,1,1,African Cup of Nations qualification,Bangui,Central African Republic,False
2002-09-17 00:00:00,Iran,Morocco,1,1,Friendly,Tabriz,Iran,False
2002-09-18 00:00:00,Ivory Coast,Gambia,5,0,Friendly,Bouaké,Ivory Coast,False
2002-09-19 00:00:00,Iran,Paraguay,1,1,Friendly,Tabriz,Iran,False
2002-09-21 00:00:00,Malawi,South Africa,1,3,COSAFA Cup,Blantyre,Malawi,False
2002-09-24 00:00:00,Algeria,Uganda,1,1,Friendly,Annaba,Algeria,False
2002-09-25 00:00:00,Oman,United Arab Emirates,2,1,Friendly,Muscat,Oman,False
2002-09-26 00:00:00,Mauritius,Seychelles,1,0,Friendly,Port Louis,Mauritius,False
2002-09-28 00:00:00,South Africa,Malawi,1,0,COSAFA Cup,Durban,South Africa,False
2002-09-28 00:00:00,Zimbabwe,Zambia,0,0,Friendly,Harare,Zimbabwe,False
2002-10-02 00:00:00,Mali,Mauritania,2,1,Friendly,Bamako,Mali,False
2002-10-03 00:00:00,Morocco,Niger,6,1,Friendly,Rabat,Morocco,False
2002-10-05 00:00:00,Mali,Mauritania,2,0,Friendly,Bamako,Mali,False
2002-10-06 00:00:00,Barbados,Saint Lucia,3,2,Friendly,Bridgetown,Barbados,False
2002-10-06 00:00:00,Eswatini,Lesotho,0,0,Friendly,Big Bend,Eswatini,False
2002-10-08 00:00:00,Ghana,Lesotho,2,1,Friendly,Accra,Ghana,False
2002-10-09 00:00:00,Martinique,Saint Lucia,4,0,Friendly,Rivière-Pilote,Martinique,False
2002-10-11 00:00:00,Algeria,Chad,4,1,African Cup of Nations qualification,Annaba,Algeria,False
2002-10-11 00:00:00,Bosnia and Herzegovina,Germany,1,1,Friendly,Sarajevo,Bosnia and Herzegovina,False
2002-10-12 00:00:00,Albania,Switzerland,1,1,UEFA Euro qualification,Tirana,Albania,False
2002-10-12 00:00:00,Andorra,Belgium,0,1,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
2002-10-12 00:00:00,Belarus,Austria,0,2,UEFA Euro qualification,Minsk,Belarus,False
2002-10-12 00:00:00,Bulgaria,Croatia,2,0,UEFA Euro qualification,Sofia,Bulgaria,False
2002-10-12 00:00:00,Denmark,Luxembourg,2,0,UEFA Euro qualification,Copenhagen,Denmark,False
2002-10-12 00:00:00,Eritrea,Zimbabwe,0,1,African Cup of Nations qualification,Asmara,Eritrea,False
2002-10-12 00:00:00,Finland,Azerbaijan,3,0,UEFA Euro qualification,Helsinki,Finland,False
2002-10-12 00:00:00,France,Slovenia,5,0,UEFA Euro qualification,Saint-Denis,France,False
2002-10-12 00:00:00,Iceland,Scotland,0,2,UEFA Euro qualification,Reykjavík,Iceland,False
2002-10-12 00:00:00,Italy,Serbia,1,1,UEFA Euro qualification,Naples,Italy,False
2002-10-12 00:00:00,Lithuania,Faroe Islands,2,0,UEFA Euro qualification,Kaunas,Lithuania,False
2002-10-12 00:00:00,North Macedonia,Turkey,1,2,UEFA Euro qualification,Skopje,North Macedonia,False
2002-10-12 00:00:00,Malawi,Angola,1,0,African Cup of Nations qualification,Lilongwe,Malawi,False
2002-10-12 00:00:00,Malta,Israel,0,2,UEFA Euro qualification,Attard,Malta,False
2002-10-12 00:00:00,Mauritius,Madagascar,0,1,African Cup of Nations qualification,Centre de Flacq,Mauritius,False
2002-10-12 00:00:00,Moldova,Czech Republic,0,2,UEFA Euro qualification,Chișinău,Moldova,False
2002-10-12 00:00:00,Poland,Latvia,0,1,UEFA Euro qualification,Warsaw,Poland,False
2002-10-12 00:00:00,Portugal,Tunisia,1,1,Friendly,Lisbon,Portugal,False
2002-10-12 00:00:00,Romania,Norway,0,1,UEFA Euro qualification,Bucharest,Romania,False
2002-10-12 00:00:00,Senegal,Nigeria,2,2,Friendly,Dakar,Senegal,False
2002-10-12 00:00:00,Sierra Leone,Gabon,2,0,African Cup of Nations qualification,Freetown,Sierra Leone,False
2002-10-12 00:00:00,Slovakia,England,1,2,UEFA Euro qualification,Bratislava,Slovakia,False
2002-10-12 00:00:00,Spain,Northern Ireland,3,0,UEFA Euro qualification,Albacete,Spain,False
2002-10-12 00:00:00,Sweden,Hungary,1,1,UEFA Euro qualification,Solna,Sweden,False
2002-10-12 00:00:00,Tanzania,Sudan,1,2,African Cup of Nations qualification,Mwanza,Tanzania,False
2002-10-12 00:00:00,Ukraine,Greece,2,0,UEFA Euro qualification,Kyiv,Ukraine,False
2002-10-12 00:00:00,Zambia,Benin,1,1,African Cup of Nations qualification,Lusaka,Zambia,False
2002-10-13 00:00:00,DR Congo,Botswana,2,0,African Cup of Nations qualification,Kinshasa,DR Congo,False
2002-10-13 00:00:00,Estonia,New Zealand,3,2,Friendly,Tallinn,Estonia,False
2002-10-13 00:00:00,Ethiopia,Guinea,1,0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False
2002-10-13 00:00:00,Ghana,Rwanda,4,2,African Cup of Nations qualification,Accra,Ghana,False
2002-10-13 00:00:00,Mali,Seychelles,3,0,African Cup of Nations qualification,Bamako,Mali,False
2002-10-13 00:00:00,Morocco,Equatorial Guinea,5,0,African Cup of Nations qualification,Rabat,Morocco,False
2002-10-13 00:00:00,Mozambique,Congo,0,3,African Cup of Nations qualification,Maputo,Mozambique,False
2002-10-13 00:00:00,Eswatini,Libya,2,1,African Cup of Nations qualification,Lobamba,Eswatini,False
2002-10-15 00:00:00,Scotland,Canada,3,1,Friendly,Edinburgh,Scotland,False
2002-10-16 00:00:00,Austria,Netherlands,0,3,UEFA Euro qualification,Vienna,Austria,False
2002-10-16 00:00:00,Bulgaria,Andorra,2,1,UEFA Euro qualification,Sofia,Bulgaria,False
2002-10-16 00:00:00,Costa Rica,Ecuador,1,1,Friendly,San José,Costa Rica,False
2002-10-16 00:00:00,Czech Republic,Belarus,2,0,UEFA Euro qualification,Teplice,Czech Republic,False
2002-10-16 00:00:00,England,North Macedonia,2,2,UEFA Euro qualification,Southampton,England,False
2002-10-16 00:00:00,Estonia,Belgium,0,1,UEFA Euro qualification,Tallinn,Estonia,False
2002-10-16 00:00:00,Germany,Faroe Islands,2,1,UEFA Euro qualification,Hanover,Germany,False
2002-10-16 00:00:00,Greece,Armenia,2,0,UEFA Euro qualification,Athens,Greece,False
2002-10-16 00:00:00,Hungary,San Marino,3,0,UEFA Euro qualification,Budapest,Hungary,False
2002-10-16 00:00:00,Iceland,Lithuania,3,0,UEFA Euro qualification,Reykjavík,Iceland,False
2002-10-16 00:00:00,Republic of Ireland,Switzerland,1,2,UEFA Euro qualification,Dublin,Republic of Ireland,False
2002-10-16 00:00:00,Japan,Jamaica,1,1,Friendly,Tokyo,Japan,False
2002-10-16 00:00:00,Luxembourg,Romania,0,7,UEFA Euro qualification,Luxembourg,Luxembourg,False
2002-10-16 00:00:00,Malta,France,0,4,UEFA Euro qualification,Attard,Malta,False
2002-10-16 00:00:00,Northern Ireland,Ukraine,0,0,UEFA Euro qualification,Belfast,Northern Ireland,False
2002-10-16 00:00:00,Norway,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Oslo,Norway,False
2002-10-16 00:00:00,Poland,New Zealand,2,0,Friendly,Ostrowiec Świętokrzyski,Poland,False
2002-10-16 00:00:00,Russia,Albania,4,1,UEFA Euro qualification,Volgograd,Russia,False
2002-10-16 00:00:00,Serbia,Finland,2,0,UEFA Euro qualification,Belgrade,Yugoslavia,False
2002-10-16 00:00:00,Spain,Paraguay,0,0,Friendly,Logroño,Spain,False
2002-10-16 00:00:00,Sweden,Portugal,2,3,Friendly,Gothenburg,Sweden,False
2002-10-16 00:00:00,Turkey,Liechtenstein,5,0,UEFA Euro qualification,Istanbul,Turkey,False
2002-10-16 00:00:00,Wales,Italy,2,1,UEFA Euro qualification,Cardiff,Wales,False
2002-10-17 00:00:00,French Guiana,Suriname,1,1,Friendly,Cayenne,French Guiana,False
